title,date,content,keyword
"LS증권 한미반도체, 점유율 상향 여력 여전…목표가 12만400원",2025-06-02,"(서울=뉴스1) 한유주 기자 = LS증권은 2일 한미반도체(042700)에 대해 해외 고객사 다변화로 점유율 상향 여력이 남아있다며 목표가를 12만400원으로, 투자의견은 '매수'로 신규 제시했다. 차용호 LS증권 연구원은 한미반도체의 올해 매출액이 전년 대비 38% 증가한 7731억 원, 영업이익은 54% 오른 3926억 원을 기록할 것으로 전망했다. 그는 ""가장 최근의 수주 비율에 따라 SK하이닉스(000660)향 TCB장비 내 한미반도체 점유율은 50%로 가정했다""며 ""SK하이닉스는 장비사 다변화를 원하는 만큼 점유율 축소는 시장 우려 대비 제한적일 것""이라고 말했다. 이어 ""아직 TCB 시장 내에서 HBM4, Flux-less 등 점유율을 변화시킬 승부처들이 남아있는 상황""이라며 ""다수 고객사로부터 인정을 받은 동사의 기술력을 기반으로 점유율 상향 조정의 여력이 남아있다""고 덧붙였다. 차 연구원은 그러면서 ""2026년 TCB 총유효시장(TAM)은 SK하이닉스 6300억 원, 해외 고객사 7570억 원으로 높은 단가와 증설 영향에 추월할 전망""이라며 ""TCB 내 해외 매출 비중은 올해 60%에서 내년 66%로 전망한다""고 말했다.","점유율, 상향, 해외, 한미반도체, 고객사, 연구원은, 이라며, 원을, 증설, 기록할"
SK하이닉스 이웃되기? 한화세미텍의 이천 기술센터가 관심 끄는 이유는,2025-05-29,"HBM 제조 핵심 장비 TC본더 한화세미텍, 특정 고객사 위해 첨단 패키징 센터 열어 SK하이닉스, 한화세미텍 품질 승인하며 공급망 다변화 반도체 장비기업 한화세미텍이 고객사인 SK하이닉스를 지원하기 위해 거점 센터 조성에 나섰다 . 한화세미텍은 최근 열압착장비(TC본더)를 SK하이닉스에 납품하면서 한미반도체가 독점한 이 시장에 도전장을 내밀었다. 한화세미텍은 경기 이천시 부발읍 SK하이닉스 사업장 근처에 '첨단 패키징 기술센터'를 열어 신속 대응 체계를 구축했다 고 28일 밝혔다. 한화세미텍이 패키징 고객사 지원을 위해  기술센터를 따로 차린 건 이번이 처음으로 센터는 SK하이닉스 생산 시설에 들어간 TC본더가 잘 돌아갈 수 있게 돕는다 . 한화세미텍 관계자는 ""TC본더는 기술 난이도가 높고 공정이 복잡해 전문 인력의 지원이 반드시 필요하다""면서 ""체계적 관리와 신속 대응을 통해 생산 효율성을 높이는 것이 센터의 역할""이라고 말했다. 앞서 이 회사는 품질 검증을 거친 끝에 SK하이닉스에 양산용 TC본더를 납품하는 데 성공했다. 3월 첫 수주 후 이달까지 알려진 수주액은 805억 원이다. 일부 제품은 현장 배치가 끝났다. TC본더는 AI 가속기에 들어가는 고대역폭메모리(HBM)를 만드는 공정에서 핵심 역할 을 한다. HBM은 여러 개의 D램 칩을 수직으로 쌓아 데이터가 오가는 길(대역폭)을 획기적으로 늘린 제품 인데, SK하이닉스는 D램을 쌓는 과정에서 접착제의 하나인 '매스리플로-몰디드언더필(MR-MUF)' 공정을 통해 D램 사이를 결합시킨다. TC본더는 이 공정에 앞서 D램을 일정 간격으로 쌓아 고정시키는 작업을 맡는다 . TC본더 기술력에 따라 HBM의 수율이 좌우될 만큼 중요해 SK하이닉스에 이 장비를 독점 공급해온 한미반도체의 실적은 창사 이래 최대 매출을 기록하고 영업이익률이 46%(2024년 기준)에 달하는 등 '퀀텀점프' 했다. 주 가도 최근 2년 사이 10배 가까이 올라 한때 곽동신 한미반도체 회장의 주식 재산은 5조 9,818억 원(2024년 6월 기준)에 달하기도 했다. 하지만 올해 SK하이닉스가 한화세미텍에 장비 공급 승인을 내며 공급망 다변화를 시도하면서 한미반도체가 SK하이닉스 HBM 제조라인에 파견했던 유지보수(CS) 엔지니어를 철수시키는 등 갈등을 빚기도 했다. 이달 중순 SK하이닉스가 한미반도체, 한화세미텍 모두와 비슷한 규모의 TC본더 추가 공급 계약을 맺으면서 반도체 업계는 TC본더 시장의 변화를 주목하고 있다.","tc본더, sk하이닉스에, sk하이닉스, d램을, 패키징, 첨단 패키징, 2024년, 했다, 공급망, 한미반도체가"
SK 밀착하는 한화세미텍…이천에 기술센터 열었다,2025-05-28,"한화세미텍, SK하이닉스 인근에 기술센터 개발·서비스인력 상주…유기적 협력 강화 고객사 요구 즉각 반영·체계적 관리 목적 [이데일리 김소연 기자] 한화세미텍이 SK하이닉스(000660) 인근에 협업을 위한 ‘첨단 패키징 기술센터’를 설립하며 공고한 협력체계 구축에 나선다. SK하이닉스에 TC본더 수주에 성공한 한화세미텍은 고객사와 유기적인 협업을 추진하며 TC본더 공급사 지위를 강화한다는 방침이다. 27일 경기 이천시에 한화세미텍 기술센터를 열고 관계자들이 개소식을 진행하고 있다. (사진=한화세미텍) 한화세미텍은 경기 이천시 부발읍 SK하이닉스 사업장 인근에 ‘첨단 패키징 기술센터’를 열고 신속 대응 체계를 구축했다고 28일 밝혔다. TC본더 등 첨단 패키징 고객사 지원을 위해 현장 인근에 별도 기술센터를 만든 것은 이번이 처음이다. 올해부터 한화세미텍은 SK하이닉스에 양산용 TC본더를 납품하는 공급계약을 체결했다. 한화세미텍은 SK하이닉스와 지난 3월과 지난 16일 세 차례에 걸쳐 TC본더 납품 계약을 맺었다. 누적 공급 규모는 총 805억원 수준이다. TC본더는 인공지능(AI) 가속기에 탑재되는 AI 메모리인 고대역폭메모리(HBM) 생산 공정에서 핵심적인 역할을 하는 장비다. 한화세미텍은 일부 TC본더는 현장 배치가 완료돼 본격적인 가동에 들어갔다고 설명했다. 이천 기술센터는 현장에 투입된 TC본더의 정상 운용 지원을 위해 조성됐다. TC본더는 기술 난이도가 높고 공정이 복잡해 전문 인력의 지원이 반드시 필요하다. 한화세미텍 관계자는 “투입 초기인 만큼 장비 상태를 수시로 점검하는 것이 중요하다”며 “체계적인 관리와 신속 대응을 통해 생산 효율성을 높이는 것이 센터의 역할”이라고 말했다. 이천 기술센터에는 TC본더 개발 및 서비스 인력이 상주한다. △초기 장비 설치·점검 △공정 운용 △돌발 상황 대처 △고객 요구사항 반영 등이 주 업무다. 한화세미텍은 고객사와 유기적 협업을 이어가기 위해 거점 기술센터를 지속적으로 확대한다는 계획이다. 회사 측은 현장 인근 자체 기술센터가 생기면서 고객사와 보다 체계적인 협력이 가능하리라 내다봤다. 그간 SK하이닉스는 한미반도체에 TC본더 장비를 독점 공급 받아왔으나, 올해 새로운 공급처로 한화세미텍도 이름을 올렸다. 한미반도체가 독점하던 TC본더 공급망에 한화세미텍이 새롭게 들어가면서 시장에 균열이 생긴 것이다. 한화세미텍은 최근 차세대 반도체 장비 개발 전담 조직도 신설했으며, 하이브리드 본더 등 차세대 기술 개발에 집중한다는 방침이다. HBM 성장과 함께 TC본더 시장도 확대가 예상됨에 따라 수요에 집중하기 위해서다. 한화세미텍 TC본더 ‘SFM5-Expert’. (사진=한화세미텍)","tc본더, 첨단 패키징, 개발, 패키징, 첨단, 지원을, 장비, 방침이다, 경기, sk하이닉스에"
"한화세미텍, SK하이닉스 인근 ‘첨단 패키징 기술센터’ 설립",2025-05-28,"TC본더 정상 운용 지원 차원 거점 기술센터 지속 확대 계획 한화세미텍이 SK하이닉스 이천 사업장 인근에 고객 대응을 위한 기술센터를 세웠다. 한화세미텍은 경기 이천시 부발읍 SK하이닉스 사업장 인근에 ‘첨단 패키징 기술센터’를 설립, 신속 대응체계를 구축했다고 28일 밝혔다. 인공지능(AI) 반도체 고대역폭메모리(HBM) 제조 핵심 장비인 TC본더 등 첨단 패키징 고객사 지원을 위해 현장 인근에 별도 기술센터를 만든 건 이번이 처음이다. 앞서 한화세미텍은 수 차례 품질 검증을 거친 끝에 SK하이닉스에 양산용 TC본더를 납품하는 데 성공했다. 3월 첫 수주 이래 이달까지 알려진 수주액만 805억원에 달한다. 일부 TC본더는 현장 배치가 완료돼 본격적인 가동에 들어갔다. 이천 기술센터는 현장에 투입된 TC본더의 정상 운용 지원을 위해 조성됐다. TC본더는 기술 난이도가 높고 공정이 복잡해 전문 인력의 지원이 반드시 필요하다. 한화세미텍 관계자는 “투입 초기인 만큼 장비 상태를 수시로 점검하는 것이 중요하다”며 “체계적인 관리와 신속 대응을 통해 생산 효율성을 높이는 것이 센터의 역할”이라고 말했다. 이천 기술센터에는 한화세미텍의 TC본더 개발 및 서비스 인력이 상주할 예정이다. ▷초기 장비 설치와 점검 ▷공정 운용 ▷돌발 상황 대처 ▷고객 요구사항 반영 등이 주 업무다. 일각에서는 이번 기술센터 개소를 두고 HBM 후공정 장비 경쟁이 심화하고 있다는 걸 여실히 보여준다는 분석도 나온다. 앞서 TC본더 경쟁사인 한미반도체도 이천 사업장에 CS 엔지니어를 상주시키며 SK하이닉스와의 접점을 늘렸는데, 한차례 철수했다가 최근 재투입시킨 바 있다. 이 가운데 한화세미텍은 아예 현장 인력 상주를 전제로 한 별도 기술센터를 마련한 셈이다. 한화세미텍은 고객사와의 유기적 협업을 위해 거점 기술센터를 지속 확대한다는 계획이다. 고은결 기자","tc본더, 첨단 패키징, 패키징, 첨단, 지원을, 장비, 지속, 고객, sk하이닉스, 위해"
"한화세미텍, SK하이닉스 인근에 TC본더 기술센터 설립",2025-05-28,"TC본더 정상 운용 지원 차원 수주 이어 밀착 대응 거점 센터 지속 확대 계획 지난 27일 진행된 한화세미텍 기술센터 개소식에서 참석자들이 기념 사진을 촬영하고 있다. [한화세미텍 제공] [헤럴드경제=고은결 기자] 한화세미텍이 SK하이닉스 이천 사업장 인근에 고객 대응을 위한 기술센터를 세웠다. 한화세미텍은 경기 이천시 부발읍 SK하이닉스 사업장 인근에 ‘첨단 패키징 기술센터’를 설립, 신속 대응체계를 구축했다고 28일 밝혔다. 인공지능(AI) 반도체 고대역폭메모리(HBM) 제조 핵심 장비인 TC본더 등 첨단 패키징 고객사 지원을 위해 현장 인근에 별도 기술센터를 만든 건 이번이 처음이다. 앞서 한화세미텍은 수 차례 품질 검증을 거친 끝에 SK하이닉스에 양산용 TC본더를 납품하는 데 성공했다. 3월 첫 수주 이래 이달까지 알려진 수주액만 805억원에 달한다. 일부 TC본더는 현장 배치가 완료돼 본격적인 가동에 들어갔다. 이천 기술센터는 현장에 투입된 TC본더의 정상 운용 지원을 위해 조성됐다. TC본더는 기술 난이도가 높고 공정이 복잡해 전문 인력의 지원이 반드시 필요하다. 한화세미텍 관계자는 “투입 초기인 만큼 장비 상태를 수시로 점검하는 것이 중요하다”며 “체계적인 관리와 신속 대응을 통해 생산 효율성을 높이는 것이 센터의 역할”이라고 말했다. 이천 기술센터에는 한화세미텍의 TC본더 개발 및 서비스 인력이 상주할 예정이다. ▷초기 장비 설치와 점검 ▷공정 운용 ▷돌발 상황 대처 ▷고객 요구사항 반영 등이 주 업무다. 일각에서는 이번 기술센터 개소를 두고 HBM 후공정 장비 경쟁이 심화되고 있다는 걸 여실히 보여준다는 분석도 나온다. 앞서 TC본더 경쟁사인 한미반도체도 이천 사업장에 CS 엔지니어를 상주시키며 SK하이닉스와의 접점을 늘렸는데, 한차례 철수했다가 최근 재투입시킨 바 있다. 이 가운데 한화세미텍은 아예 현장 인력 상주를 전제로 한 별도 기술센터를 마련한 셈이다. 한화세미텍은 고객사와 유기적 협업을 이어가기 위해 거점 기술센터를 지속 확대한다는 계획이다. 회사 관계자는 “현장 인근 자체 기술센터가 생기면서 고객사와 보다 체계적인 협력이 가능하게 됐다”며 “앞으로도 지속적인 소통을 통해 고객사와 다양한 협업을 이어갈 것”이라고 말했다.","tc본더, 지원을, 첨단 패키징, 장비, 지속, 수주, 고객, sk하이닉스, 위해, 것이"
"한화세미텍, SK하이닉스와 동행 속도..거점 센터 조성",2025-05-28,"체계적 협력 신호탄..한미반도체 자리에 도전 [파이낸셜뉴스] 한화세미텍이 SK하이닉스와 동행에 속도를 내고 있다. 3월 인공지능(AI) 반도체 고대역폭메모리(HBM) 제조 핵심 장비인 TC본더 양산에 성공한 후 거점 센터를 조성하면서다. 한화세미텍은 경기 이천시 부발읍 SK하이닉스 사업장 인근에 ‘첨단 패키징 기술센터’를 지난 27일에 열었다. 신속 대응체계를 구축한 것으로 TC본더 등 첨단 패키징 고객사 지원을 위해 현장 인근에 별도 기술센터를 만든 건 이번이 처음이다. 앞서 한화세미텍은 수 차례 품질 검증을 거친 끝에 SK하이닉스에 양산용 TC본더를 납품하는 데 성공했다. 3월 첫 수주 이래 이달까지 알려진 수주액만 805억원에 달한다. 일부 TC본더는 현장 배치가 완료돼 본격적인 가동에 들어갔다. 이천 기술센터는 현장에 투입된 TC본더의 정상 운용 지원을 위해 조성됐다. TC본더는 기술 난이도가 높고 공정이 복잡해 전문 인력의 지원이 반드시 필요하다. 한화세미텍 관계자는 “투입 초기인 만큼 장비 상태를 수시로 점검하는 것이 중요하다”면서 “체계적인 관리와 신속 대응을 통해 생산 효율성을 높이는 것이 센터의 역할”이라고 말했다. 이천 기술센터에는 한화세미텍의 TC본더 개발 및 서비스 인력이 상주할 예정이다. 초기 장비 설치와 점검, 공정 운용, 돌발 상황 대처, 고객 요구사항 반영 등이 주 업무다. 한화세미텍은 고객사와 유기적 협업을 이어가기 위해 거점 기술센터를 지속적으로 확대한다는 계획이다. 한화세미텍 관계자는 “현장 인근 자체 기술센터가 생기면서 고객사와 보다 체계적인 협력이 가능하게 됐다”면서 “앞으로도 지속적인 소통을 통해 고객사와 다양한 협업을 이어갈 것”이라고 말했다. 한화세미텍은 30년 넘게 반도체 장비를 연구 개발해왔다. 고도의 플립칩 본딩 기술을 기반으로 2020년 TC본더 개발에 착수했고, 4년여 만에 시장 진입에 성공했다. 올해 2월 사명 변경과 함께 R&D 투자 확대를 선언한 데 이어, 최근 차세대 반도체 장비 개발 전담 조직도 신설했다. 하이브리드본더 등 차세대 기술 개발에 집중해 글로벌 반도체 장비 시장을 선도한다는 계획이다. 한화세미텍은 SK하이닉스의 TC 본더 장비를 독점 공급해온 한미반도체의 자리에 도전하고 있는 입장이다. 한화세미텍은 최근 납품계약 이행보증을 명목으로 약 803억원 규모 토지와 건물을 SK하이닉스에 담보로 제공키도 했다. HBM용 TC 본더 장비를 제때 납품하지 않아 SK하이닉스가 손실을 입을 경우 담보 설정액인 1000억원까지 보상한다. #SK하이닉스 #한미반도체 #한화세미텍","tc본더, 장비, 장비를, 지원을, 첨단 패키징, 면서, sk하이닉스에, sk하이닉스와, tc 본더, 반도체 장비"
한화세미텍 특허 리스크 부상…SK하이닉스에 이례적 담보 왜,2025-05-27,"반도체 장비업체 한화세미텍이 SK하이닉스에 1000억원 규모 담보를 설정한 것으로 드러나 배경에 관심이 쏠리고 있다. 납품 업체가 고객사에 직접 담보를 제공하는 건 이례적으로, 한미반도체가 한화세미텍에 제기한 특허 분쟁 영향으로 풀이된다. 27일 한화비전 분기보고서에 따르면 자회사 한화세미텍은 SK하이닉스에 납품계약 이행보증 명목으로 1000억원을 담보로 설정했다. 계약을 이행하지 못할 경우 SK하이닉스가 한화세미텍에 1000억원을 청구할 수 있다는 뜻으로, 한화세미텍은 803억원 규모 토지와 건물을 담보로 걸었다. 담보 설정은 고대역폭메모리(HBM) 제조용 열압착(TC) 본더 공급 계약 과정에서 이뤄진 것으로 보인다. 한화세미텍은 지난 3월부터 HBM을 만드는 SK하이닉스로부터 TC 본더를 수주했는데, 누적 금액이 805억원이었다. 그런데 통상의 계약과 달리 담보 설정액이 많고, 방식도 이례적이어서 궁금증을 일으키고 있다. 업계 관계자는 “납품 계약 이행보증은 공급망 진입 초기에 고객사로부터 요구받아 특이한 경우는 아니지만 보증보험사의 보증보험이나 은행의 지급보증서를 통해 제공하는 게 일반적”이라며 “기업이 직접 보증 담보를 제공하는 건 이례적”이라고 평가했다. 보증금 비율도 일반적으로 계약금의 10~30% 수준이나 한화세미텍은 계약금액을 웃도는 담보를 제공했다. 회사가 내놓은 자산은 경남 창원공장 토지(5만1468.7㎡)와 2층 규모 건물(연면적 2만1150.14㎡) 등으로 추정된다. 반도체 업계에서는 지난해 12월 4일 한미반도체가 한화세미텍을 상대로 제기한 특허 침해 금지 및 손해배상청구 소송이 영향을 준 것으로 보고 있다. 보증 가입 심사에서는 계약이행 주체의 이행 능력을 중점으로 심사하는데 특허분쟁으로 가입에 어려움이 있었을 수 있다는 분석이다. 업계에 따르면 계약에 앞서 SK하이닉스도 한화세미텍에 향후 특허소송에서 패소할 경우 대처 방안을 요구한 것으로 전해졌다. 패소로 장비를 운용하지 못하게 되면 SK하이닉스도 HBM을 만들지 못하게 돼 피해가 생길 수 있으니 손해를 보상할 수 있는 장치를 요구했다는 것이다. 한화세미텍 관계자는 담보 설정에 대해 “계약 진행 과정에서 상호 간 신뢰 형성을 위해 마련한 것”이라며 “공시 외 추가적 내용은 확인해 줄 수 없다”고 밝혔다. SK하이닉스에 TC 본더를 공급하며 불거진 한미반도체와 한화세미텍의 특허분쟁은 정면 충돌 양상으로 진행 중이다. 한화세미텍이 법무법인 김앤장, 한미반도체가 법무법인 세종을 선임했으며, 한화세미텍은 최근 특허심판원에 한미반도체 TC본더 주요 특허 2건에 대한 무효 심판을 청구했다. 특허 효력을 상실시켜 특허 침해소송을 무력화하려는 시도다. 업계 한 관계자는 “한화세미텍이 보유 유형자산을 담보로 제공했다는 것은 기술적 자신감의 표현일 수도 있지만, 반대로 소송 리스크가 현실화될 가능성도 배제할 수 없다는 의미”라며 “만약 향후 특허 소송 결과가 불리하게 나올 경우 큰 손실로 이어질 수 있다”고 말했다.","sk하이닉스에, 계약, 한미반도체가, tc, 규모, hbm을, 경우, sk하이닉스도, 관계자는, 과정에서"
SK하이닉스와 화해에도…한미반도체 공매도 타깃,2025-05-26,"공매도 순보유잔액 비중 '코스피 1위' SK하닉 불화설 직후 꾸준히 상승해와 [서울경제] SK하이닉스(000660) 와의 일시적 갈등 이후 협력 관계를 회복한 한미반도체(042700) 가 최근 공매도 세력의 주요 타깃이 되고 있다. 주가가 하락했음에도 공매도 순보유 잔액은 오히려 계속 늘고 있어 투자자들의 우려를 키우고 있다. 26일 한국거래소에 따르면 21일 기준 한미반도체의 공매도 순보유 잔액은 356만 740주로 전체 거래량 대비 3.69%를 차지하며 코스피 상장사 중 가장 높은 비중을 기록했다. SKC(3.16%), 두산퓨얼셀(3.06%) 등 비중 상위 2~3위 종목과 비교해도 두드러진 수치다. 15일 2.98%(288만 3740주)였던 순보유 잔액은 16일 2.83%(273만 625주), 19일 3.31%(320만 3150주), 20일 3.52%(340만 443주)로 점차 늘어났다. 기존에는 포스코퓨처엠·SKC·한화비전·두산퓨얼셀 등이 순보유 잔액 상위권에 꾸준히 이름을 올려왔으나 SK하이닉스와의 불화설이 불거진 15일 이후부터는 한미반도체가 이 자리를 대신했다. 이달 14일 한미반도체는 고대역폭메모리(HBM) 제조에 필요한 핵심 장비인 TC 본더의 주요 고객사인 SK하이닉스와의 갈등설이 제기되며 반도체 공장에 파견된 관련 인력까지 철수했다는 이야기가 나왔다. 동시에 SK하이닉스가 경쟁사인 한화세미텍과 함께 장비 발주를 공동으로 진행한다는 소식이 전해지며 업계 안팎의 긴장감이 고조됐다. 이후 SK하이닉스가 한화세미텍과 한미반도체 양 사에 각각 절반씩 TC 본더를 발주하기로 내부 방침을 정하면서 논란은 일단락된 상태다. 갈등이 일면 봉합됐음에도 한미반도체 주가는 16일 고점인 9만 1500원에서 이날 기준 8만 3800원까지 8.42% 하락했다. 그러나 오히려 공매도 순보유 잔액은 증가해 공매도 세력의 ‘매도 전 관망 모드’가 계속되고 있는 모양새다. 주가가 추가로 하락할 수 있는 여지가 크다는 의미다. 업계 관계자는 “한미반도체의 기술력과 수주 실적을 감안하면 중장기적으로 저평가됐다는 시각도 있지만 단기적으로는 수급 부담이 변수로 작용해 하락 폭을 키울 수도 있다”고 설명했다.","한미반도체, 오히려, 코스피, 한미반도체의, 주가가, tc, sk하이닉스가, 기준, 업계, 이후"
"한미반도체, SK하이닉스에 TC본더 CS 엔지니어 파견 재개…갈등 봉합",2025-05-26,"[서울경제] 한미반도체(042700) 가 지난달 중순부터 SK하이닉스(000660) 이천캠퍼스에서 철수시켰던 TC본더 CS 엔지니어들을 한달 만에 복귀시켰다. SK하이닉스의 고대역폭메모리(HBM) 공급망 다변화로 촉발됐던 갈등이 봉합된 것으로 풀이된다. 26일 업계에 따르면 한미반도체 CS 엔지니어들은 이날부터 SK하이닉스 이천사업장으로 복귀했다. 지난 주 중 한미반도체 경영진이 이러한 의사결정을 내린 것으로 알려졌다. 한미반도체 측은 ""철수했던 엔지니어들이 이천 사업장으로 다시 파견된 사실이 맞다""고 설명했다. 이번 파견 복귀로 극으로 치달았던 SK하이닉스와 한미반도체 간 TC본더 공급망 갈등이 봉합될 것으로 예상된다. TC 본더는 여러 개의 칩을 수직으로 쌓아 올리는 SK하이닉스 HBM 제조 공정의 필수 장비다. 수직 적층 과정에서 SK하이닉스는 ‘매스리플로-몰디드언더필(MR-MUF)’이라는 공정을 통해 D램 사이를 일종의 접착제로 결합시킨다. 이 공정에 앞서 D램을 일정한 간격으로 쌓고 고정시키는 ‘초벌’ 가접합 작업이 필요한데 이 공정을 TC 본더가 맡는다. 지난해까지 SK하이닉스의 HBM 라인에는 압도적인 비율로 한미반도체의 TC 본더가 채워졌다. 하지만 올해 SK하이닉스가 한화세미텍 장비 공급 퀄(승인)을 내면서 공급망 다변화를 시도했다. 3월 첫 수주 소식을 알렸던 한화세미텍은 이번 공시 전까지 15대가량의 장비에 대한 공급계약을 체결한 것으로 알려졌다. 이 과정에서 SK하이닉스에 불만이 커진 한미반도체는 HBM 제조라인에 파견했던 유지보수(CS) 엔지니어들을 철수시켰고 양 사의 갈등은 최고조에 달했다. 16일 SK하이닉스는 한미반도체에 약 430억원어치의 TC본더 납품을 의뢰하며 화해의 손길을 내밀었다. 이후 양사는 엔지니어 파견 복귀에 대한 논의를 지속해왔고, 이후 열흘 만에 파견 재개를 확정하며 협상을 맺은 것으로 풀이된다. 이번 갈등 해결 이후 SK하이닉스의 TC 본더 공급망이 어떻게 변화할 지도 주목된다. SK하이닉스는 올해 80대의 TC본더를 발주할 것으로 알려졌다. 업계 관계자는 ""SK하이닉스가 한미반도체와 한화세미텍 물량을 양분할 것으로 예상되는 가운데, 이번 한미반도체 물량에 대한 쓰임새와 추가 수주 여부를 지켜봐야 할 것으로 보인다""고 말했다.","한미반도체, tc본더, tc, 것으로, 공급망, 것으로 알려졌다, 알려졌다, sk하이닉스의, 이번, hbm"
SK하이닉스-한미반도체 갈등 일단락…향후 방향은?,2025-05-26,"한미반도체 ""26일부터 SK하이닉스 파견 재개"" '결별설'까지 나왔던 두 회사 극적 화해 성사 'HBM 동맹' 느슨해질 듯…공급망 변수로 주목 [서울=뉴시스]이인준 기자 = SK하이닉스와 한미반도체가 장비 거래를 재개한 데 이어, 인력 파견에 합의를 이루며 지난 한 달간 계속됐던 양사 갈등이 일단락됐다. 글로벌 인공지능(AI) 산업 경쟁이 치열한 상황에서 양사 모두 더이상 실기해선 안된다는 판단 아래 대승적 결단을 내렸다는 평이다. 이에 양사가 추진하는 사업 다각화에도 속도가 날 전망이다. 26일 업계에 따르면 이날부터 SK하이닉스 이천사업장에 한미반도체 인력이 출근해 CS(고객 서비스) 업무를 재개했다. 한미반도체 측은 ""오늘(26일부터) 한미반도체 소속 CS인력 수십 명이 SK하이닉스로 출근한 것이 맞다""고 밝혔다. CS 인력은 클린룸(청정공간) 안에서 장비 오작동 시 즉각 대응하는 역할을 한다. HBM 제조 공정에서 납품 일정은 물론, 생산성과 수율에 영향을 미치는 필수 인력이다. 그만큼 지난달 한미반도체가 특허 분쟁 중인 경쟁사 한화세미텍의 SK하이닉스 사업 수주에 반발해 CS 인력 철수를 결정했을 때는 업계에 '결별설'이 돌 정도였다. 양측 관계는 이 인력 철수를 전후로 급속히 악화됐다는 후문이다. 하지만 양사 경영진이 관계 회복을 위해 적극적인 협상을 이어간 끝에 지난 16일 장비 거래 계약을 체결하고, 한미반도체 인력도 다시 파견하기로 하면서 갈등은 일단 봉합된 것으로 보인다. 감정보다 '현실'…양사 모두 서로 필요 이 같은 양측 화해는 시장에선 이미 예상됐던 결과다. 갈등이 장기화할 경우 HBM 생산 차질 등 양사 모두에게 치명적일 수 있다. SK하이닉스의 매출에서 HBM 등 엔비디아 향 매출은 30%에 육박하는 수준으로 알려졌으며, SK하이닉스는 HBM 제조에 필요한 TC본더의 90% 이상을 한미반도체로부터 납품받아 사용하고 있다. TC본더의 또 다른 공급사인 한화세미텍 만으로는 원하는 일정에 맞춰 필요한 장비를 모두 충당하기란 쉽지 않다. 공급망 다각화를 추진하는 SK하이닉스 입장에서도 한미반도체와 완전히 결별한다면 득보다 실이 큰 상황에 처할 수 있다. 그동안 엔비디아향 HBM 제품의 모든 품질 검증은 한미반도체를 기반으로 이뤄졌다. SK하이닉스 경영진이 직접 한미반도체를 방문해 적극적인 화해를 시도한 것도 이런 상황과 무관치 않다. 한미반도체에게도 SK하이닉스는 놓칠 수 없는 핵심 고객사다. 회사 전체 매출에서 SK하이닉스향 비중이 절반 이상인 것으로 추산된다. 무엇보다 HBM 업계 경쟁이 갈수록 치열해지는 상황에서, 업계를 대표하는 두 업체의 경색 관계가 경쟁사에게 유리할 수 있다는 불안이 작용했다는 진단이다. 이 과정에서 SK하이닉스 경영진의 적극적이고 유연한 대응과 곽동신 한미반도체 회장의 결단도 극적 화해의 물꼬를 튼 배경으로 꼽힌다. 'HBM 동맹'도 실리 추구로…시장판도 바뀔 수도 일단 갈등은 일단락됐지만, 'HBM 동맹'으로까지 평가받던 두 회사는 앞으로 이전같은 관계를 이어가긴 힘들지 않겠느냐나는 목소리도 나온다. HBM 제조에 있어 상호 의존도가 높던 두 회사가 이제부터는 각자 이해관계에 따라 얼마든지 사업 다각화에 나설 가능성이 있다. HBM은 워낙 기술 난도가 높아 생산 능력을 최적화하려면 다양한 공급사와 협력이 필수다. 이에 SK하이닉스는 HBM 시장 주도권을 이어가기 위해 공급망 다각화가 필수적이라고 본다. 한미반도체와 한화세미텍 등으로 TC본더 공급망을 다변화하는 이유다. SK하이닉스는 TC본더뿐 아니라 다양한 소재·장비 업체들과도 공급망 다각화에 나설 수 있다. 한미반도체 역시 앞으로 더 실리적인 접근 방식을 택할 것으로 보인다. 한미반도체는 그동안 SK하이닉스에 파견 인력을 무상 제공한 것으로 알려지는데, 앞으로는 상황이 달라질 수 있다. 특히 파견 인력을 철수시키는 상식 밖 초강수를 뒀지만, 고객 관계가 파국을 맞지 않았다는 점을 감안해 한미반도체가 '슈퍼 을' 지위를 각인시켰다는 진단도 나온다. 한미반도체는 당분간 안정적인 매출 확보를 이어가며, 앞으로 외연도 더 확장할 것으로 기대된다. SK하이닉스 공급망에서 한미반도체가 차지하는 비중은 감소할 수 있지만, 갈수록 커지는 HBM 시장에서 사업 기회는 또 나올 수 있다. 한미반도체에 따르면 올해 1분기 매출의 90% 이상이 해외 고객사에서 발생했다. 업계에선 미국 HBM 제조 업체인 마이크론과 한미반도체의 거래가 확대될 수 있다고 본다. 일각에선 삼성전자와 한미반도체의 협력 가능성도 주시한다. 하지만 삼성전자는 한미반도체와 과거 특허 분쟁을 겪은 데다, 현재 반도체 장비 자회사인 세메스와 일본 신카와에서 TC본더를 납품받고 있어 협력업체 추가 확보 필요성은 낮다는 평이다. 단 치열한 글로벌 기술 경쟁 상황에서, 양측이 '윈-윈'할 수만 있다면, 영원한 적도, 영원한 동반자도 없다는 지적이다.","hbm, 한미반도체, sk하이닉스, 공급망, 한미반도체가, 장비, 인력, 사업, 앞으로, 상황에서"
